"ID","Player","Team","Position","Prim Pos","Rookie","RkOv","Status","Age","Salary","Contract","Score","Ros","+/-","GP","Pt-D","G","A","2G+A","PIM","SOG","STP","Hit","Blk","Tk","Cor"
"*01zto*","Charlie Coyle","CBJ","F","F","","194","SPG","34","1,000,000","FA","68.61","53%","-3%","80","0","21","35","77","18","135","12","110","53","0","0"
"*01f5z*","Chris Kreider","MTL","F","F","","195","Wags8210","35","1,000,000","FA","68.57","69%","+1%","76","0","25","27","77","34","156","18","76","22","0","0"
"*03rf2*","Roope Hintz","DAL","F","F","","196","BHHC","29","2,800,000","BID","68.43","88%","-1%","69","0","20","35","75","25","161","21","67","30","0","0"
"*03rab*","Jake DeBrusk","VAN","F","F","","197","FA","29","1,000,000","FA","68.38","46%","-3%","83","0","24","19","67","14","213","22","77","39","0","0"
"*051lz*","Shane Pinto","OTT","F","F","","198","PuckLuck","25","2,400,000","BID","68.23","53%","-4%","75","0","23","23","69","40","161","8","93","53","0","0"
"*02422*","Ryan Nugent-Hopkins","EDM","F","F","","199","nebsnave","33","3,600,000","BID","68.22","86%","-1%","76","0","20","37","77","25","146","28","30","34","0","0"
"*05nzz*","Simon Edvinsson","DET","D","D","","200","M.M","23","3,600,000","BID","68.15","61%","-4%","70","24","8","16","32","68","82","2","89","139","0","0"
"*003kg*","Patrick Kane","CHI","F","F","","202","BULLIES","37","1,000,000","BID","67.97","77%","-1%","74","0","19","45","83","17","187","23","22","25","0","0"
"*06axy*","Artyom Levshunov","CHI","D","D","","203","M.M","20","1,500,000","ELC1","67.87","63%","-4%","81","25","3","22","28","51","99","13","115","90","0","0"
"*04843*","Mathieu Olivier","CBJ","F","F","","204","FA","29","1,000,000","FA","67.76","27%","-1%","65","0","16","11","43","106","95","0","224","49","0","0"
"*04qy3*","Martin Fehervary","WSH","D","D","","205","mcianfra","26","1,000,000","BID","67.72","33%","-2%","82","27","5","22","32","36","74","0","126","170","0","0"
"*02wy3*","Elias Lindholm","BOS","F","F","","206","FA","31","1,000,000","FA","67.7","50%","-4%","73","0","18","32","68","35","127","19","57","63","0","0"
"*01gjn*","Erik Haula","LAK","F","F","","207","FA","35","1,000,000","FA","67.65","19%","-1%","81","0","15","23","53","60","131","11","116","49","0","0"
"*01zt0*","Jason Zucker","BUF","F","F","","208","FA","34","1,000,000","FA","67.54","36%","-3%","71","0","24","25","73","37","143","20","69","23","0","0"
"*03rfl*","Anthony Cirelli","TBL","F","F","","209","nbracken","29","1,000,000","BID","67.41","61%","-2%","75","0","24","31","79","45","134","8","49","55","0","0"
"*05gdo*","Luke Evangelista","NJD","F","F","","210","M.M","24","2,790,000","BID","67.4","75%","-1%","81","0","20","33","73","30","224","21","24","20","0","0"
"*03raf*","Brock Boeser","VAN","F","F","","211","btsay45","29","1,600,000","BID","67.33","61%","-3%","77","0","26","28","80","9","171","22","59","29","0","0"
"*031nx*","Shea Theodore","VGK","D","D","","212","PuckLuck","31","7,300,000","BID","67.14","96%","0%","70","45","10","35","55","24","131","8","4","87","0","0"
"*04uqa*","Vasily Podkolzin","EDM","F","F","","213","TommyG10","25","900,000","BID","66.92","53%","-2%","78","0","15","16","46","56","126","3","226","48","0","0"
"*04ymn*","Luke Hughes","NJD","D","D","","214","PuckLuck","23","5,400,000","BID","66.88","94%","0%","72","40","7","33","47","30","149","14","19","55","0","0"
"*02yjp*","Ivan Barbashev","VGK","F","F","","215","PuckLuck","30","1,000,000","BID","66.85","74%","-1%","80","0","22","36","80","16","127","5","135","37","0","0"
"*05gd8*","Mason McTavish","STL","F","F","","216","ROO","23","5,000,000","BID","66.73","67%","-4%","75","0","18","26","62","48","154","11","91","34","0","0"
"*03ecl*","Gustav Forsling","FLA","D","D","","217","M.M","30","1,100,000","BID","66.71","38%","-2%","82","32","5","27","37","45","132","2","64","99","0","0"
"*00qs7*","Jamie Benn","DAL","F","F","","218","FA","37","1,000,000","FA","66.66","31%","-2%","75","0","17","29","63","63","103","10","100","34","0","0"
"*04yqp*","Anton Lundell","FLA","F","F","","219","TommyG10","24","3,850,000","RFA1","66.53","56%","-4%","70","0","18","27","63","37","149","16","81","39","0","0"
"*02g00*","Aaron Ekblad","FLA","D","D","","220","BULLIES","30","2,600,000","BID","66.43","58%","-2%","69","27","3","24","30","55","101","7","88","95","0","0"
"*025me*","Brenden Dillon","NJD","D","D","","222","FA","35","1,000,000","FA","66.27","15%","-1%","84","15","3","12","18","88","57","1","210","107","0","0"
"*06jhd*","Anton Frondell","CHI","F","F","R","223","mertin","19","0","MNR","66.27","87%","-1%","71","0","14","30","58","24","219","12","47","77","0","0"
"*01587*","Jordan Eberle","SEA","F","F","","224","CGN","36","1,000,000","FA","66.26","35%","-2%","76","0","24","29","77","26","157","15","47","39","0","0"
"*03wor*","Mason Marchment","SJS","F","F","","227","PuckLuck","31","1,000,000","BID","66.11","54%","-1%","70","0","19","28","66","56","127","9","88","28","0","0"
"*05gvo*","Matvei Michkov","PHI","F","F","","228","BULLIES","21","13,050,000","BID","66.07","91%","-1%","77","0","20","31","71","64","160","11","31","18","0","0"
"*04lc5*","Jack McBain","UTA","F","F","","229","SPG","26","3,000,000","RFA1","65.89","27%","-2%","77","0","10","16","36","82","102","2","274","45","0","0"
"*04abd*","Artem Zub","OTT","D","D","","230","FA","30","1,000,000","FA","65.89","16%","-1%","78","29","5","24","34","52","89","0","75","123","0","0"
"*01yj6*","Radko Gudas","FLA","D","D","","231","BULLIES","36","3,100,000","BID","65.88","31%","-1%","62","15","3","12","18","78","70","0","190","111","0","0"
"*02ni5*","Jonathan Marchessault","NSH","F","F","","232","Wags8210","35","1,000,000","FA","65.87","26%","-2%","77","0","18","26","62","38","180","14","90","15","0","0"
"*04amd*","Peyton Krebs","BUF","F","F","","234","TommyG10","25","1,100,000","BID","65.63","29%","-2%","84","0","11","25","47","77","91","1","186","39","0","0"
"*01zti*","Tyler Toffoli","SJS","F","F","","235","FA","34","1,000,000","FA","65.61","43%","-3%","81","0","23","30","76","11","192","16","53","30","0","0"
"*02wy7*","Pavel Buchnevich","STL","F","F","","236","PuckLuck","31","1,000,000","FA","65.6","46%","-3%","82","0","22","32","76","29","154","15","35","39","0","0"
"*04f0y*","Mario Ferraro","WPG","D","D","","237","FA","28","1,000,000","FA","65.54","19%","-2%","79","21","6","15","27","37","91","0","133","147","0","0"
"*01skr*","Mikael Granlund","ANA","F","F","","238","FA","34","1,000,000","FA","65.53","54%","-2%","71","0","20","33","73","24","141","16","44","51","0","0"
"*031nw*","Michael McCarron","MIN","F","F","","239","FA","31","1,000,000","FA","65.47","12%","-2%","79","0","8","9","25","97","106","2","195","75","0","0"
"*02nou*","Brady Skjei","NSH","D","D","","240","FA","32","1,000,000","FA","65.35","15%","-2%","84","29","5","24","34","41","128","6","70","88","0","0"
"*01f66*","Kyle Palmieri","NYI","F","F","","241","FA","35","1,000,000","FA","65.28","25%","-2%","74","0","21","24","66","22","189","17","59","33","0","0"
"*02ybl*","Valeri Nichushkin","CBJ","F","F","","242","mcianfra","31","1,000,000","FA","65.26","68%","-3%","73","0","21","33","75","26","172","10","62","28","0","0"
"*03pim*","Jeremy Lauzon","VGK","D","D","","243","FA","29","1,000,000","FA","65.21","32%","-1%","68","12","2","10","14","89","74","0","263","95","0","0"
"*03j8l*","Noah Hanifin","VGK","D","D","","244","Wags8210","29","2,800,000","BID","65.01","48%","-3%","75","32","5","27","37","15","142","8","40","118","0","0"
"*02ybj*","Anthony Mantha","NJD","F","F","","245","FA","32","1,000,000","FA","65.01","61%","-3%","69","0","28","25","81","36","125","11","46","34","0","0"
"*05962*","J.J. Moser","TBL","D","D","","246","SPG","26","1,000,000","FA","64.93","32%","-3%","77","28","6","22","34","60","100","3","62","92","0","0"
"*06iml*","Maxim Tsyplakov","CGY","F","F","","247","FA","28","1,000,000","FA","64.84","18%","-2%","75","0","13","33","59","30","154","6","128","35","0","0"
"*003tz*","Brent Burns","COL","D","D","","248","ROO","41","1,000,000","BID","64.81","49%","-1%","80","33","10","23","43","30","170","3","21","90","0","0"
"*00qnu*","Drew Doughty","LAK","D","D","","249","ROO","36","900,000","BID","64.75","26%","-2%","77","30","8","22","38","42","110","5","61","89","0","0"
"*059e5*","Jake Neighbours","STL","F","F","","250","nbracken","24","3,100,000","RFA1","64.72","46%","-4%","74","0","16","21","53","43","100","9","158","41","0","0"
"*01mzc*","Brayden McNabb","VGK","D","D","","251","FA","35","1,000,000","FA","64.71","29%","0%","79","16","6","10","22","34","100","0","139","180","0","0"
"*03eer*","Jake Middleton","CGY","D","D","","252","FA","30","1,000,000","FA","64.71","9%","-1%","76","19","4","15","23","73","73","0","97","131","0","0"
"*05ymj*","Jimmy Snuggerud","STL","F","F","","253","CGN","22","0","MNR","64.67","93%","-1%","72","0","21","31","73","17","174","8","71","41","0","0"
"*03rgh*","Parker Wotherspoon","VGK","D","D","","254","FA","29","1,000,000","FA","64.64","29%","-2%","74","25","2","23","27","47","65","2","144","103","0","0"
"*03rik*","Troy Terry","ANA","F","F","","255","FA","29","1,000,000","FA","64.37","66%","-4%","72","0","21","40","82","18","181","17","6","22","0","0"
"*03e1m*","Brayden Point","TBL","F","F","","256","PuckLuck","30","8,000,000","BID","64.33","97%","0%","69","0","26","35","87","13","152","17","12","29","0","0"
"*03ne3*","Frank Vatrano","ANA","F","F","","257","BULLIES","32","4,000,000","BID","64.21","12%","-1%","73","0","14","11","39","64","153","3","132","49","0","0"
"*064r2*","Ivan Demidov","MTL","F","F","","258","BULLIES","20","1,500,000","ELC1","64.12","99%","0%","78","0","17","41","75","33","121","19","27","25","0","0"
"*042vl*","Jordan Kyrou","WSH","F","F","","259","Wags8210","28","3,000,000","BID","64.07","85%","-2%","76","0","23","31","77","11","196","16","23","30","0","0"
"*0644f*","Ryan Leonard","WSH","F","F","","260","ROO","21","1,500,000","ELC1","64.04","81%","-2%","68","0","15","23","53","44","138","12","112","24","0","0"
"*06age*","Sam Malinski","COL","D","D","","261","ROO","28","1,500,000","BID","64.01","69%","-1%","77","35","7","28","42","20","146","1","46","91","0","0"
"*050rc*","Dmitry Voronkov","CBJ","F","F","","262","Wags8210","26","2,300,000","RFA1","63.96","32%","-4%","68","0","18","17","53","58","123","9","100","33","0","0"
"*03dde*","Jake Walman","EDM","D","D","","263","Wags8210","30","6,600,000","BID","63.94","44%","-4%","69","28","10","18","38","22","134","5","30","131","0","0"
"*02b3w*","Boone Jenner","WSH","F","F","","264","FA","33","1,000,000","FA","63.9","32%","-4%","61","0","13","23","49","38","129","5","131","61","0","0"
"*04ezy*","Morgan Frost","CGY","F","F","","265","FA","27","1,000,000","FA","63.75","33%","-3%","83","0","20","23","63","27","144","15","61","45","0","0"
"*04dwk*","Josh Norris","BUF","F","F","","266","nbracken","27","2,800,000","BID","63.68","56%","-5%","69","0","18","22","58","46","117","13","70","46","0","0"
"*02npz*","Esa Lindell","DAL","D","D","","267","FA","32","1,000,000","FA","63.68","34%","-1%","84","30","6","24","36","18","90","4","39","180","0","0"
"*04z51*","Charle-Edouard D'Astous","TBL","D","D","","268","FA","28","1,000,000","FA","63.67","32%","-3%","60","25","5","20","30","96","68","2","81","63","0","0"
"*03ret*","A.J. Greer","ANA","F","F","","269","FA","29","1,000,000","FA","63.67","11%","-1%","69","0","14","12","40","99","87","2","173","27","0","0"
"*01lyi*","Ian Cole","CHI","D","D","","270","FA","37","1,000,000","FA","63.46","9%","-1%","84","20","2","18","22","57","65","1","81","166","0","0"
"*0644b*","Will Smith","SJS","F","F","","271","SPG","21","6,800,000","RFA1","63.44","99%","0%","72","0","24","35","83","17","164","17","16","12","0","0"
"*04ye7*","Cam York","PHI","D","D","","272","btsay45","25","1,200,000","BID","63.37","32%","-4%","76","27","5","22","32","30","92","7","36","149","0","0"
"*01sio*","Mats Zuccarello","LAK","F","F","","273","FA","39","1,000,000","FA","63.33","60%","-4%","62","0","15","40","70","22","135","22","20","33","0","0"
"*0042t*","Claude Giroux","OTT","F","F","","274","FA","38","1,000,000","FA","63.33","40%","-2%","83","0","15","35","65","24","144","15","64","30","0","0"
"*04o0g*","Marco Rossi","VAN","F","F","","276","TommyG10","25","1,000,000","FA","63.28","62%","-4%","75","0","19","32","70","22","113","15","61","43","0","0"
"*04qxy*","Alexander Romanov","NYI","D","D","","278","nbracken","26","1,000,000","FA","63.2","26%","-2%","71","17","5","12","22","24","97","0","147","159","0","0"
"*05r1i*","Matty Beniers","SEA","F","F","","279","BULLIES","23","5,400,000","RFA1","63.18","57%","-5%","83","0","19","27","65","22","149","12","35","69","0","0"
"*05k8c*","Tyson Foerster","PHI","F","F","","280","SPG","24","3,000,000","RFA1","63.1","59%","-5%","68","0","25","11","61","44","136","7","66","52","0","0"
"*03daz*","Marcus Pettersson","NYR","D","D","","282","FA","30","1,000,000","FA","63.01","8%","-1%","82","21","3","18","24","56","72","0","83","140","0","0"
"*02nqb*","Colton Parayko","STL","D","D","","283","ROO","33","1,000,000","BID","62.83","33%","-3%","74","21","6","15","27","19","110","0","93","168","0","0"
"*03169*","Alexander Wennberg","SJS","F","F","","284","FA","32","1,000,000","FA","62.72","29%","-2%","82","0","17","35","69","17","93","13","32","92","0","0"
"*04yn0*","Connor McMichael","STL","F","F","","285","TommyG10","25","1,000,000","BID","62.67","50%","-4%","81","0","17","32","66","34","152","7","46","44","0","0"
"*0045u*","Jordan Staal","CAR","F","F","","286","FA","38","1,000,000","FA","62.62","26%","-2%","77","0","18","17","53","29","111","4","164","47","0","0"
"*062h5*","Gavin McKenna","TOR","F","F","R","287","CGN","18","0","MNR","62.61","97%","0%","72","0","19","23","61","24","169","13","29","61","0","0"
"*02nof*","Hampus Lindholm","BOS","D","D","","288","FA","32","1,000,000","FA","62.6","18%","-1%","70","27","5","22","32","60","106","3","17","106","0","0"
"*03rjq*","Matt Roy","WSH","D","D","","289","FA","31","1,000,000","FA","62.48","15%","-1%","79","21","3","18","24","17","100","0","122","151","0","0"
"*04xjf*","Owen Power","BUF","D","D","","290","mertin","23","4,600,000","RFA1","62.44","63%","-2%","83","33","8","25","41","17","125","4","32","101","0","0"
"*02iqx*","Nick Seeler","PHI","D","D","","291","FA","33","1,000,000","FA","62.41","13%","-1%","81","12","3","9","15","43","95","0","130","167","0","0"
"*05r3d*","Josh Doan","BUF","F","F","","292","nbracken","24","3,420,000","BID","62.38","77%","-2%","73","0","22","23","67","20","146","13","69","27","0","0"
"*059e1*","Braden Schneider","NYR","D","D","","293","PuckLuck","25","2,000,000","RFA1","62.35","25%","-3%","78","18","4","14","22","24","96","0","153","133","0","0"
"*015j6*","Tyler Myers","DAL","D","D","","294","FA","36","1,000,000","FA","62.31","7%","-1%","78","16","3","13","19","61","92","0","92","130","0","0"
"*04zj5*","JJ Peterka","BOS","F","F","","295","nebsnave","24","3,100,000","RFA1","62.19","83%","-2%","84","0","27","26","80","30","172","7","20","18","0","0"
"*05kua*","Emil Heineman","NYI","F","F","","296","nebsnave","24","1,000,000","BID","62.15","48%","-4%","73","0","19","8","46","17","144","3","217","46","0","0"
"*02ybm*","Ryan Pulock","NYI","D","D","","297","FA","31","1,000,000","FA","62.02","14%","-2%","76","27","4","23","31","15","96","2","64","153","0","0"
"*03dug*","Tony DeAngelo","NYI","D","D","","298","FA","30","1,000,000","FA","62.02","32%","-2%","67","32","5","27","37","37","129","7","29","62","0","0"
"*01xfq*","Vladimir Tarasenko","(N/A)","F","F","","300","FA","34","1,000,000","FA","61.93","19%","-3%","78","0","22","25","69","10","151","12","65","35","0","0"
"*04lcf*","Joel Farabee","CGY","F","F","","301","FA","26","1,000,000","FA","61.87","18%","-1%","84","0","19","19","57","31","152","9","59","53","0","0"
"*01mke*","Marcus Foligno","MIN","F","F","","303","FA","35","1,000,000","FA","61.83","8%","-1%","66","0","10","8","28","75","77","2","211","51","0","0"
"*02fq7*","Dylan DeMelo","WPG","D","D","","304","FA","33","1,000,000","FA","61.78","9%","-1%","84","19","2","17","21","41","77","2","127","116","0","0"
"*02azm*","Connor Murphy","EDM","D","D","","305","FA","33","1,000,000","FA","61.67","8%","-1%","71","16","4","12","20","62","67","1","92","131","0","0"
"*026p4*","Jonathan Huberdeau","CGY","F","F","","306","PuckLuck","33","2,800,000","BID","61.64","27%","-3%","70","0","15","24","54","49","119","13","45","45","0","0"
"*04r0j*","Michael Kesselring","SJS","D","D","","307","BULLIES","26","1,000,000","FA","61.56","15%","-2%","78","15","3","12","18","101","116","0","75","78","0","0"
"*03ec6*","Devon Toews","COL","D","D","","308","FA","32","1,000,000","FA","61.55","59%","-1%","72","31","5","26","36","31","126","2","34","90","0","0"
"*02o70*","Josh Anderson","MTL","F","F","","309","FA","32","1,000,000","FA","61.45","9%","-1%","71","0","13","9","35","78","92","4","134","40","0","0"
"*04gek*","Sean Durzi","NYR","D","D","","310","FA","27","1,000,000","FA","61.27","41%","-3%","59","28","6","22","34","48","85","4","37","92","0","0"
"*03yg6*","Timothy Liljegren","WSH","D","D","","311","FA","27","1,000,000","FA","61.23","9%","-1%","73","20","3","17","23","44","73","4","69","139","0","0"
"*05gtp*","Dawson Mercer","NJD","F","F","","313","FA","24","1,000,000","FA","61.2","40%","-4%","84","0","20","22","62","31","157","8","35","49","0","0"
"*05ran*","Matt Coronato","CGY","F","F","","314","BULLIES","23","2,600,000","RFA1","61.14","54%","-6%","77","0","18","25","61","29","185","14","24","25","0","0"
"*05yms*","Sam Rinzel","CHI","D","D","","315","CGN","22","0","MNR","61.13","50%","-4%","73","20","5","15","25","58","116","2","68","85","0","0"
"*031p8*","Oliver Bjorkstrand","NYR","F","F","","316","FA","31","1,000,000","FA","61.04","20%","-1%","82","0","14","24","52","16","143","16","84","37","0","0"
"*05tv0*","Jackson Blake","CAR","F","F","","317","mcianfra","23","7,500,000","BID","60.92","78%","-2%","75","0","20","27","67","36","156","10","13","32","0","0"
"*0243e*","Gabriel Landeskog","COL","F","F","","318","nebsnave","33","1,000,000","FA","60.91","60%","-2%","61","0","14","22","50","48","135","5","88","33","0","0"
"*02zpp*","Viktor Arvidsson","DET","F","F","","319","FA","33","1,000,000","FA","60.88","45%","-4%","66","0","23","26","72","24","165","7","25","33","0","0"
"*03m26*","Conor Garland","CBJ","F","F","","320","FA","30","1,000,000","FA","60.83","16%","-2%","75","0","14","25","53","39","153","11","47","37","0","0"
"*05m17*","Frank Nazar","CHI","F","F","","321","mcianfra","22","1,000,000","FA","60.82","72%","-4%","79","0","15","25","55","33","145","13","40","44","0","0"
"*02npl*","Damon Severson","CBJ","D","D","","322","FA","32","1,000,000","FA","60.79","15%","-2%","68","29","7","22","36","44","88","3","38","85","0","0"
